OccurrenceID	TaxonID	Event ID	Institution Code	Collection Code	Catalog Number	Sex	LifeStage	Reproductive Condition	Behavior	Establishment Means	Remarks	Count of Individuals	Preparations	FieldNotes	Sampling Protocol	Sampling Effort	Recorded By	Identified By	Date Identified	Event Date	Modified Date	Locality	Decimal Latitude	Decimal Longitude	Verbatim Latitude	Verbatim Longitude	Verbatim Elevation
15753	Trichilia pleeana																					Mexico					
15754	Trichilia pleeana																					South America (tropical)					
15755	Trichilia pleeana																					South America (tropical)					
15756	Trichilia prieuriana																					Africa (tropical)					
15757	Trichilia quadrijuga																					South America (tropical)					
15758	Trichilia quadrijuga																					South America (tropical)					
15759	Trichilia quadrijuga																					South America (tropical)					
15760	Trichilia quadrijuga																					South America (tropical)					
15761	Trichilia rolfoi																					South America (tropical)					
15762	Trichilia rubra																					South America (tropical)					
15763	Trichilia schomburgkii																					South America (tropical)					
15764	Trichilia schomburgkii																					South America (tropical)					
15765	Trichilia schomburgkii																					South America (tropical)					
15766	Trichilia silvatica																					South America (extratropical)					
15767	Trichilia surinamensis																					South America (tropical)					
15768	Trichilia trifolia																					Mexico					
15769	Trichilia tuberculata																					Central America (tropical)					
15770	Trichilia tuberculata																					Central America (tropical)					
15771	Trichoscypha arborea																					Africa (tropical)					
15772	Trichoscypha arborea																					Africa (tropical)					
15773	Trichoscypha arborea																					Africa (tropical)					
15774	Trichoscypha arborea																					Africa (tropical)					
15775	Trichoscypha arborea																					Africa (tropical)					
15776	Trichoscypha ulugurensis																					Africa (extratropical)					
15777	Trichospermum galeottii																					South America (tropical)					
15778	Trichospermum galeottii																					Central America (tropical)					
15779	Trichospermum ikutai																					Oceania					
15780	Trichospermum mexicanum																					Mexico					
15781	Trichospermum richii																					Oceania					
15782	Trigoniastrum hypoleucum																					South-East Asia (tropical)					
15783	Trigoniastrum hypoleucum																					South-East Asia (tropical)					
15784	Trigoniastrum hypoleucum																					South-East Asia (tropical)					
15785	Trigonopleura malayana																					South-East Asia (tropical)					
15786	Trigonopleura malayana																					South-East Asia (tropical)					
15787	Trilepisium madagascariense																					Madagascar					
15788	Triomma malaccensis																					South-East Asia (tropical)					
15789	Triomma malaccensis																					South-East Asia (tropical)					
15790	Triomma malaccensis																					South-East Asia (tropical)					
15791	Triplaris americana																					South America (tropical)					
15792	Triplaris cumingiana																					South America (tropical)					
15793	Triplaris cumingiana																					South America (tropical)					
